id,parent_song,start,end,global_index,wav_path
S07_11,sweet-life-luxury-chill-438146,23.661133786848072,25.63482993197279,203,database/audio_segments/sweet-life-luxury-chill-438146_bar_11.wav
S07_12,sweet-life-luxury-chill-438146,25.63482993197279,27.608526077097505,204,database/audio_segments/sweet-life-luxury-chill-438146_bar_12.wav
S07_13,sweet-life-luxury-chill-438146,27.608526077097505,29.58222222222222,205,database/audio_segments/sweet-life-luxury-chill-438146_bar_13.wav
S07_14,sweet-life-luxury-chill-438146,29.58222222222222,31.532698412698412,206,database/audio_segments/sweet-life-luxury-chill-438146_bar_14.wav
S07_15,sweet-life-luxury-chill-438146,31.532698412698412,33.52961451247165,207,database/audio_segments/sweet-life-luxury-chill-438146_bar_15.wav
S07_16,sweet-life-luxury-chill-438146,33.52961451247165,35.48009070294785,208,database/audio_segments/sweet-life-luxury-chill-438146_bar_16.wav
S07_17,sweet-life-luxury-chill-438146,35.48009070294785,37.45378684807256,209,database/audio_segments/sweet-life-luxury-chill-438146_bar_17.wav
S07_18,sweet-life-luxury-chill-438146,37.45378684807256,39.404263038548756,210,database/audio_segments/sweet-life-luxury-chill-438146_bar_18.wav
S07_19,sweet-life-luxury-chill-438146,39.404263038548756,41.37795918367347,211,database/audio_segments/sweet-life-luxury-chill-438146_bar_19.wav
S07_20,sweet-life-luxury-chill-438146,41.37795918367347,43.35165532879819,212,database/audio_segments/sweet-life-luxury-chill-438146_bar_20.wav
S07_21,sweet-life-luxury-chill-438146,43.35165532879819,45.3253514739229,213,database/audio_segments/sweet-life-luxury-chill-438146_bar_21.wav
S07_22,sweet-life-luxury-chill-438146,45.3253514739229,47.275827664399095,214,database/audio_segments/sweet-life-luxury-chill-438146_bar_22.wav
S07_23,sweet-life-luxury-chill-438146,47.275827664399095,49.24952380952381,215,database/audio_segments/sweet-life-luxury-chill-438146_bar_23.wav
S07_24,sweet-life-luxury-chill-438146,49.24952380952381,51.22321995464853,216,database/audio_segments/sweet-life-luxury-chill-438146_bar_24.wav
S07_25,sweet-life-luxury-chill-438146,51.22321995464853,53.19691609977324,217,database/audio_segments/sweet-life-luxury-chill-438146_bar_25.wav
S07_26,sweet-life-luxury-chill-438146,53.19691609977324,55.147392290249435,218,database/audio_segments/sweet-life-luxury-chill-438146_bar_26.wav
S07_27,sweet-life-luxury-chill-438146,55.147392290249435,57.12108843537415,219,database/audio_segments/sweet-life-luxury-chill-438146_bar_27.wav
S07_28,sweet-life-luxury-chill-438146,57.12108843537415,59.09478458049887,220,database/audio_segments/sweet-life-luxury-chill-438146_bar_28.wav
S07_29,sweet-life-luxury-chill-438146,59.09478458049887,61.045260770975055,221,database/audio_segments/sweet-life-luxury-chill-438146_bar_29.wav
S07_30,sweet-life-luxury-chill-438146,61.045260770975055,63.018956916099775,222,database/audio_segments/sweet-life-luxury-chill-438146_bar_30.wav
S07_31,sweet-life-luxury-chill-438146,63.018956916099775,64.99265306122449,223,database/audio_segments/sweet-life-luxury-chill-438146_bar_31.wav
S08_00,we-wish-you-a-merry-christmas-444573,0.9287981859410431,2.4380952380952383,224,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_00.wav
S08_01,we-wish-you-a-merry-christmas-444573,2.4380952380952383,3.924172335600907,225,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_01.wav
S08_02,we-wish-you-a-merry-christmas-444573,3.924172335600907,5.433469387755102,226,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_02.wav
S08_03,we-wish-you-a-merry-christmas-444573,5.433469387755102,6.942766439909297,227,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_03.wav
S08_04,we-wish-you-a-merry-christmas-444573,6.942766439909297,8.428843537414966,228,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_04.wav
S08_05,we-wish-you-a-merry-christmas-444573,8.428843537414966,9.93814058956916,229,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_05.wav
S08_06,we-wish-you-a-merry-christmas-444573,9.93814058956916,11.447437641723356,230,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_06.wav
S08_07,we-wish-you-a-merry-christmas-444573,11.447437641723356,12.933514739229025,231,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_07.wav
S08_08,we-wish-you-a-merry-christmas-444573,12.933514739229025,14.44281179138322,232,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_08.wav
S08_09,we-wish-you-a-merry-christmas-444573,14.44281179138322,15.928888888888888,233,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_09.wav
S08_10,we-wish-you-a-merry-christmas-444573,15.928888888888888,17.438185941043084,234,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_10.wav
S08_11,we-wish-you-a-merry-christmas-444573,17.438185941043084,18.94748299319728,235,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_11.wav
S08_12,we-wish-you-a-merry-christmas-444573,18.94748299319728,20.456780045351476,236,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_12.wav
S08_13,we-wish-you-a-merry-christmas-444573,20.456780045351476,21.942857142857143,237,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_13.wav
S08_14,we-wish-you-a-merry-christmas-444573,21.942857142857143,23.45215419501134,238,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_14.wav
S08_15,we-wish-you-a-merry-christmas-444573,23.45215419501134,24.938231292517006,239,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_15.wav
S08_16,we-wish-you-a-merry-christmas-444573,24.938231292517006,26.447528344671202,240,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_16.wav
S08_17,we-wish-you-a-merry-christmas-444573,26.447528344671202,27.93360544217687,241,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_17.wav
S08_18,we-wish-you-a-merry-christmas-444573,27.93360544217687,29.442902494331065,242,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_18.wav
S08_19,we-wish-you-a-merry-christmas-444573,29.442902494331065,30.95219954648526,243,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_19.wav
S08_20,we-wish-you-a-merry-christmas-444573,30.95219954648526,32.43827664399093,244,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_20.wav
S08_21,we-wish-you-a-merry-christmas-444573,32.43827664399093,33.94757369614513,245,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_21.wav
S08_22,we-wish-you-a-merry-christmas-444573,33.94757369614513,35.456870748299316,246,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_22.wav
S08_23,we-wish-you-a-merry-christmas-444573,35.456870748299316,36.94294784580499,247,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_23.wav
S08_24,we-wish-you-a-merry-christmas-444573,36.94294784580499,38.42902494331066,248,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_24.wav
S08_25,we-wish-you-a-merry-christmas-444573,38.42902494331066,39.938321995464854,249,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_25.wav
S08_26,we-wish-you-a-merry-christmas-444573,39.938321995464854,41.424399092970525,250,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_26.wav
S08_27,we-wish-you-a-merry-christmas-444573,41.424399092970525,42.93369614512471,251,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_27.wav
S08_28,we-wish-you-a-merry-christmas-444573,42.93369614512471,44.419773242630384,252,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_28.wav
S08_29,we-wish-you-a-merry-christmas-444573,44.419773242630384,45.92907029478458,253,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_29.wav
S08_30,we-wish-you-a-merry-christmas-444573,45.92907029478458,47.438367346938776,254,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_30.wav
S08_31,we-wish-you-a-merry-christmas-444573,47.438367346938776,48.92444444444445,255,database/audio_segments/we-wish-you-a-merry-christmas-444573_bar_31.wav
